date,lot_id,mixer_start,mixer_end,hopper_start,hopper_end,auger_start,auger_end,rhk_input_start,rhk_input_end,rhk_output_start,rhk_output_end,roc_start,roc_end,target_icp1
2022-07-25,2207252961,2022-07-25 22:20:00,2022-07-25 22:29:00,2022-07-25 22:35:00,2022-07-26 00:13:00,2022-07-26 00:13:00,2022-07-26 01:10:00,2022-07-26 01:10:00,2022-07-26 01:38:00,2022-07-26 01:38:00,2022-07-26 02:07:00,2022-07-26 02:07:00,2022-07-26 02:48:00,0.4286
2022-07-26,2207262962,2022-07-26 00:00:00,2022-07-26 00:10:00,2022-07-26 00:13:00,2022-07-26 01:57:00,2022-07-26 01:57:00,2022-07-26 02:57:00,2022-07-26 02:57:00,2022-07-26 03:27:00,2022-07-26 03:27:00,2022-07-26 03:57:00,2022-07-26 03:57:00,2022-07-26 04:35:00,0.4528
2022-07-26,2207262963,2022-07-26 01:40:00,2022-07-26 01:49:00,2022-07-26 01:57:00,2022-07-26 03:36:00,2022-07-26 03:36:00,2022-07-26 04:33:00,2022-07-26 04:33:00,2022-07-26 05:04:00,2022-07-26 05:04:00,2022-07-26 05:32:00,2022-07-26 05:32:00,2022-07-26 06:12:00,0.3947
2022-07-26,2207262964,2022-07-26 03:20:00,2022-07-26 03:30:00,2022-07-26 03:36:00,2022-07-26 05:15:00,2022-07-26 05:15:00,2022-07-26 06:14:00,2022-07-26 06:14:00,2022-07-26 06:44:00,2022-07-26 06:44:00,2022-07-26 07:14:00,2022-07-26 07:14:00,2022-07-26 07:53:00,0.5675
2022-07-26,2207262965,2022-07-26 05:00:00,2022-07-26 05:09:00,2022-07-26 05:15:00,2022-07-26 06:53:00,2022-07-26 06:53:00,2022-07-26 07:51:00,2022-07-26 07:51:00,2022-07-26 08:20:00,2022-07-26 08:20:00,2022-07-26 08:50:00,2022-07-26 08:50:00,2022-07-26 09:29:00,0.734
2022-07-26,2207262966,2022-07-26 06:40:00,2022-07-26 06:50:00,2022-07-26 06:53:00,2022-07-26 08:29:00,2022-07-26 08:29:00,2022-07-26 09:29:00,2022-07-26 09:29:00,2022-07-26 09:59:00,2022-07-26 09:59:00,2022-07-26 10:28:00,2022-07-26 10:28:00,2022-07-26 11:07:00,0.5352
2022-07-26,2207262967,2022-07-26 08:20:00,2022-07-26 08:29:00,2022-07-26 08:29:00,2022-07-26 10:05:00,2022-07-26 10:05:00,2022-07-26 11:05:00,2022-07-26 11:05:00,2022-07-26 11:34:00,2022-07-26 11:34:00,2022-07-26 12:02:00,2022-07-26 12:02:00,2022-07-26 12:41:00,0.5426
2022-07-26,2207262968,2022-07-26 10:00:00,2022-07-26 10:09:00,2022-07-26 10:09:00,2022-07-26 11:46:00,2022-07-26 11:46:00,2022-07-26 12:48:00,2022-07-26 12:48:00,2022-07-26 13:17:00,2022-07-26 13:17:00,2022-07-26 13:46:00,2022-07-26 13:46:00,2022-07-26 14:27:00,0.4798
2022-07-26,2207262969,2022-07-26 11:40:00,2022-07-26 11:50:00,2022-07-26 11:50:00,2022-07-26 13:28:00,2022-07-26 13:28:00,2022-07-26 14:25:00,2022-07-26 14:25:00,2022-07-26 14:54:00,2022-07-26 14:54:00,2022-07-26 15:25:00,2022-07-26 15:25:00,2022-07-26 16:03:00,0.3936
2022-07-26,2207262970,2022-07-26 13:20:00,2022-07-26 13:30:00,2022-07-26 13:30:00,2022-07-26 15:08:00,2022-07-26 15:08:00,2022-07-26 16:10:00,2022-07-26 16:10:00,2022-07-26 16:40:00,2022-07-26 16:40:00,2022-07-26 17:10:00,2022-07-26 17:10:00,2022-07-26 17:48:00,0.171
2022-07-26,2207262971,2022-07-26 15:00:00,2022-07-26 15:09:00,2022-07-26 15:09:00,2022-07-26 16:51:00,2022-07-26 16:51:00,2022-07-26 17:51:00,2022-07-26 17:51:00,2022-07-26 18:19:00,2022-07-26 18:19:00,2022-07-26 18:50:00,2022-07-26 18:50:00,2022-07-26 19:30:00,0.6305
2022-07-26,2207262972,2022-07-26 16:40:00,2022-07-26 16:49:00,2022-07-26 16:51:00,2022-07-26 18:34:00,2022-07-26 18:34:00,2022-07-26 19:36:00,2022-07-26 19:36:00,2022-07-26 20:06:00,2022-07-26 20:06:00,2022-07-26 20:35:00,2022-07-26 20:35:00,2022-07-26 21:14:00,0.5689
2022-07-26,2207262973,2022-07-26 18:20:00,2022-07-26 18:30:00,2022-07-26 18:34:00,2022-07-26 20:14:00,2022-07-26 20:14:00,2022-07-26 21:11:00,2022-07-26 21:11:00,2022-07-26 21:40:00,2022-07-26 21:40:00,2022-07-26 22:10:00,2022-07-26 22:10:00,2022-07-26 22:51:00,0.4544
2022-07-26,2207262974,2022-07-26 20:00:00,2022-07-26 20:09:00,2022-07-26 20:14:00,2022-07-26 21:53:00,2022-07-26 21:53:00,2022-07-26 22:51:00,2022-07-26 22:51:00,2022-07-26 23:21:00,2022-07-26 23:21:00,2022-07-26 23:51:00,2022-07-26 23:51:00,2022-07-27 00:32:00,0.5742
2022-07-26,2207262975,2022-07-26 21:40:00,2022-07-26 21:50:00,2022-07-26 21:53:00,2022-07-26 23:28:00,2022-07-26 23:28:00,2022-07-27 00:25:00,2022-07-27 00:25:00,2022-07-27 00:54:00,2022-07-27 00:54:00,2022-07-27 01:23:00,2022-07-27 01:23:00,2022-07-27 02:02:00,0.5011
2022-07-26,2207262976,2022-07-26 23:20:00,2022-07-26 23:30:00,2022-07-26 23:30:00,2022-07-27 01:11:00,2022-07-27 01:11:00,2022-07-27 02:12:00,2022-07-27 02:12:00,2022-07-27 02:42:00,2022-07-27 02:42:00,2022-07-27 03:11:00,2022-07-27 03:11:00,2022-07-27 03:52:00,0.7121
2022-07-27,2207272977,2022-07-27 01:00:00,2022-07-27 01:09:00,2022-07-27 01:11:00,2022-07-27 02:47:00,2022-07-27 02:47:00,2022-07-27 03:44:00,2022-07-27 03:44:00,2022-07-27 04:14:00,2022-07-27 04:14:00,2022-07-27 04:43:00,2022-07-27 04:43:00,2022-07-27 05:22:00,0.5369
2022-07-27,2207272978,2022-07-27 02:40:00,2022-07-27 02:50:00,2022-07-27 02:50:00,2022-07-27 04:31:00,2022-07-27 04:31:00,2022-07-27 05:33:00,2022-07-27 05:33:00,2022-07-27 06:01:00,2022-07-27 06:01:00,2022-07-27 06:31:00,2022-07-27 06:31:00,2022-07-27 07:12:00,0.5417
2022-07-27,2207272979,2022-07-27 04:20:00,2022-07-27 04:29:00,2022-07-27 04:31:00,2022-07-27 06:11:00,2022-07-27 06:11:00,2022-07-27 07:08:00,2022-07-27 07:08:00,2022-07-27 07:38:00,2022-07-27 07:38:00,2022-07-27 08:07:00,2022-07-27 08:07:00,2022-07-27 08:45:00,0.598
2022-07-27,2207272980,2022-07-27 06:00:00,2022-07-27 06:10:00,2022-07-27 06:11:00,2022-07-27 07:52:00,2022-07-27 07:52:00,2022-07-27 08:49:00,2022-07-27 08:49:00,2022-07-27 09:17:00,2022-07-27 09:17:00,2022-07-27 09:46:00,2022-07-27 09:46:00,2022-07-27 10:27:00,0.4536
2022-07-27,2207272981,2022-07-27 07:40:00,2022-07-27 07:50:00,2022-07-27 07:52:00,2022-07-27 09:36:00,2022-07-27 09:36:00,2022-07-27 10:37:00,2022-07-27 10:37:00,2022-07-27 11:05:00,2022-07-27 11:05:00,2022-07-27 11:35:00,2022-07-27 11:35:00,2022-07-27 12:13:00,0.4873
2022-07-27,2207272982,2022-07-27 09:20:00,2022-07-27 09:29:00,2022-07-27 09:36:00,2022-07-27 11:12:00,2022-07-27 11:12:00,2022-07-27 12:13:00,2022-07-27 12:13:00,2022-07-27 12:43:00,2022-07-27 12:43:00,2022-07-27 13:11:00,2022-07-27 13:11:00,2022-07-27 13:49:00,0.4924
2022-07-27,2207272983,2022-07-27 11:00:00,2022-07-27 11:10:00,2022-07-27 11:12:00,2022-07-27 12:54:00,2022-07-27 12:54:00,2022-07-27 13:51:00,2022-07-27 13:51:00,2022-07-27 14:19:00,2022-07-27 14:19:00,2022-07-27 14:47:00,2022-07-27 14:47:00,2022-07-27 15:26:00,0.5966
2022-07-27,2207272984,2022-07-27 12:40:00,2022-07-27 12:50:00,2022-07-27 12:54:00,2022-07-27 14:35:00,2022-07-27 14:35:00,2022-07-27 15:33:00,2022-07-27 15:33:00,2022-07-27 16:03:00,2022-07-27 16:03:00,2022-07-27 16:33:00,2022-07-27 16:33:00,2022-07-27 17:13:00,0.5679
2022-07-27,2207272985,2022-07-27 14:20:00,2022-07-27 14:30:00,2022-07-27 14:35:00,2022-07-27 16:14:00,2022-07-27 16:14:00,2022-07-27 17:11:00,2022-07-27 17:11:00,2022-07-27 17:42:00,2022-07-27 17:42:00,2022-07-27 18:11:00,2022-07-27 18:11:00,2022-07-27 18:50:00,0.397
2022-07-27,2207272986,2022-07-27 16:00:00,2022-07-27 16:10:00,2022-07-27 16:14:00,2022-07-27 17:54:00,2022-07-27 17:54:00,2022-07-27 18:56:00,2022-07-27 18:56:00,2022-07-27 19:24:00,2022-07-27 19:24:00,2022-07-27 19:53:00,2022-07-27 19:53:00,2022-07-27 20:33:00,0.3686
2022-07-27,2207272987,2022-07-27 17:40:00,2022-07-27 17:49:00,2022-07-27 17:54:00,2022-07-27 19:38:00,2022-07-27 19:38:00,2022-07-27 20:37:00,2022-07-27 20:37:00,2022-07-27 21:07:00,2022-07-27 21:07:00,2022-07-27 21:38:00,2022-07-27 21:38:00,2022-07-27 22:19:00,0.4521
2022-07-27,2207272988,2022-07-27 19:20:00,2022-07-27 19:30:00,2022-07-27 19:38:00,2022-07-27 21:14:00,2022-07-27 21:14:00,2022-07-27 22:11:00,2022-07-27 22:11:00,2022-07-27 22:40:00,2022-07-27 22:40:00,2022-07-27 23:09:00,2022-07-27 23:09:00,2022-07-27 23:47:00,0.2352
2022-07-27,2207272989,2022-07-27 21:00:00,2022-07-27 21:10:00,2022-07-27 21:14:00,2022-07-27 22:58:00,2022-07-27 22:58:00,2022-07-27 23:55:00,2022-07-27 23:55:00,2022-07-28 00:25:00,2022-07-28 00:25:00,2022-07-28 00:55:00,2022-07-28 00:55:00,2022-07-28 01:33:00,0.4347
2022-07-27,2207272990,2022-07-27 22:40:00,2022-07-27 22:49:00,2022-07-27 22:58:00,2022-07-28 00:37:00,2022-07-28 00:37:00,2022-07-28 01:36:00,2022-07-28 01:36:00,2022-07-28 02:04:00,2022-07-28 02:04:00,2022-07-28 02:33:00,2022-07-28 02:33:00,2022-07-28 03:13:00,0.4956
2022-07-28,2207282991,2022-07-28 00:20:00,2022-07-28 00:30:00,2022-07-28 00:37:00,2022-07-28 02:21:00,2022-07-28 02:21:00,2022-07-28 03:23:00,2022-07-28 03:23:00,2022-07-28 03:52:00,2022-07-28 03:52:00,2022-07-28 04:23:00,2022-07-28 04:23:00,2022-07-28 05:02:00,0.7003
2022-07-28,2207282992,2022-07-28 02:00:00,2022-07-28 02:09:00,2022-07-28 02:21:00,2022-07-28 03:56:00,2022-07-28 03:56:00,2022-07-28 04:54:00,2022-07-28 04:54:00,2022-07-28 05:25:00,2022-07-28 05:25:00,2022-07-28 05:54:00,2022-07-28 05:54:00,2022-07-28 06:32:00,0.196
2022-07-28,2207282993,2022-07-28 03:40:00,2022-07-28 03:49:00,2022-07-28 03:56:00,2022-07-28 05:37:00,2022-07-28 05:37:00,2022-07-28 06:38:00,2022-07-28 06:38:00,2022-07-28 07:09:00,2022-07-28 07:09:00,2022-07-28 07:38:00,2022-07-28 07:38:00,2022-07-28 08:19:00,0.4989
2022-07-28,2207282994,2022-07-28 05:20:00,2022-07-28 05:30:00,2022-07-28 05:37:00,2022-07-28 07:21:00,2022-07-28 07:21:00,2022-07-28 08:22:00,2022-07-28 08:22:00,2022-07-28 08:50:00,2022-07-28 08:50:00,2022-07-28 09:19:00,2022-07-28 09:19:00,2022-07-28 09:59:00,0.5454
2022-07-28,2207282995,2022-07-28 07:00:00,2022-07-28 07:09:00,2022-07-28 07:21:00,2022-07-28 09:01:00,2022-07-28 09:01:00,2022-07-28 10:03:00,2022-07-28 10:03:00,2022-07-28 10:34:00,2022-07-28 10:34:00,2022-07-28 11:05:00,2022-07-28 11:05:00,2022-07-28 11:43:00,0.2703
2022-07-28,2207282996,2022-07-28 08:40:00,2022-07-28 08:50:00,2022-07-28 09:01:00,2022-07-28 10:37:00,2022-07-28 10:37:00,2022-07-28 11:37:00,2022-07-28 11:37:00,2022-07-28 12:06:00,2022-07-28 12:06:00,2022-07-28 12:36:00,2022-07-28 12:36:00,2022-07-28 13:16:00,0.4542
2022-07-28,2207282997,2022-07-28 10:20:00,2022-07-28 10:29:00,2022-07-28 10:37:00,2022-07-28 12:13:00,2022-07-28 12:13:00,2022-07-28 13:10:00,2022-07-28 13:10:00,2022-07-28 13:38:00,2022-07-28 13:38:00,2022-07-28 14:08:00,2022-07-28 14:08:00,2022-07-28 14:48:00,0.76
2022-07-28,2207282998,2022-07-28 12:00:00,2022-07-28 12:10:00,2022-07-28 12:13:00,2022-07-28 13:52:00,2022-07-28 13:52:00,2022-07-28 14:54:00,2022-07-28 14:54:00,2022-07-28 15:23:00,2022-07-28 15:23:00,2022-07-28 15:54:00,2022-07-28 15:54:00,2022-07-28 16:32:00,0.4334
2022-07-28,2207282999,2022-07-28 13:40:00,2022-07-28 13:49:00,2022-07-28 13:52:00,2022-07-28 15:34:00,2022-07-28 15:34:00,2022-07-28 16:34:00,2022-07-28 16:34:00,2022-07-28 17:02:00,2022-07-28 17:02:00,2022-07-28 17:32:00,2022-07-28 17:32:00,2022-07-28 18:11:00,0.5927
2022-07-28,2207283000,2022-07-28 15:20:00,2022-07-28 15:30:00,2022-07-28 15:34:00,2022-07-28 17:18:00,2022-07-28 17:18:00,2022-07-28 18:20:00,2022-07-28 18:20:00,2022-07-28 18:49:00,2022-07-28 18:49:00,2022-07-28 19:19:00,2022-07-28 19:19:00,2022-07-28 19:59:00,0.3861
2022-07-28,2207283001,2022-07-28 17:00:00,2022-07-28 17:10:00,2022-07-28 17:18:00,2022-07-28 19:00:00,2022-07-28 19:00:00,2022-07-28 19:59:00,2022-07-28 19:59:00,2022-07-28 20:29:00,2022-07-28 20:29:00,2022-07-28 20:57:00,2022-07-28 20:57:00,2022-07-28 21:36:00,0.5795
2022-07-28,2207283002,2022-07-28 18:40:00,2022-07-28 18:49:00,2022-07-28 19:00:00,2022-07-28 20:40:00,2022-07-28 20:40:00,2022-07-28 21:37:00,2022-07-28 21:37:00,2022-07-28 22:06:00,2022-07-28 22:06:00,2022-07-28 22:34:00,2022-07-28 22:34:00,2022-07-28 23:12:00,0.8546
2022-07-28,2207283003,2022-07-28 20:20:00,2022-07-28 20:30:00,2022-07-28 20:40:00,2022-07-28 22:24:00,2022-07-28 22:24:00,2022-07-28 23:22:00,2022-07-28 23:22:00,2022-07-28 23:53:00,2022-07-28 23:53:00,2022-07-29 00:22:00,2022-07-29 00:22:00,2022-07-29 01:02:00,0.5046
2022-07-28,2207283004,2022-07-28 22:00:00,2022-07-28 22:10:00,2022-07-28 22:24:00,2022-07-29 00:00:00,2022-07-29 00:00:00,2022-07-29 01:01:00,2022-07-29 01:01:00,2022-07-29 01:29:00,2022-07-29 01:29:00,2022-07-29 01:58:00,2022-07-29 01:58:00,2022-07-29 02:37:00,0.3004
2022-07-28,2207283005,2022-07-28 23:40:00,2022-07-28 23:50:00,2022-07-29 00:00:00,2022-07-29 01:35:00,2022-07-29 01:35:00,2022-07-29 02:35:00,2022-07-29 02:35:00,2022-07-29 03:05:00,2022-07-29 03:05:00,2022-07-29 03:35:00,2022-07-29 03:35:00,2022-07-29 04:14:00,0.3965
2022-07-29,2207293006,2022-07-29 01:20:00,2022-07-29 01:30:00,2022-07-29 01:35:00,2022-07-29 03:19:00,2022-07-29 03:19:00,2022-07-29 04:21:00,2022-07-29 04:21:00,2022-07-29 04:51:00,2022-07-29 04:51:00,2022-07-29 05:19:00,2022-07-29 05:19:00,2022-07-29 06:00:00,0.6073
2022-07-29,2207293007,2022-07-29 03:00:00,2022-07-29 03:09:00,2022-07-29 03:19:00,2022-07-29 04:59:00,2022-07-29 04:59:00,2022-07-29 06:01:00,2022-07-29 06:01:00,2022-07-29 06:30:00,2022-07-29 06:30:00,2022-07-29 07:00:00,2022-07-29 07:00:00,2022-07-29 07:38:00,0.4303
2022-07-29,2207293008,2022-07-29 04:40:00,2022-07-29 04:50:00,2022-07-29 04:59:00,2022-07-29 06:39:00,2022-07-29 06:39:00,2022-07-29 07:39:00,2022-07-29 07:39:00,2022-07-29 08:10:00,2022-07-29 08:10:00,2022-07-29 08:39:00,2022-07-29 08:39:00,2022-07-29 09:17:00,0.6035
2022-07-29,2207293009,2022-07-29 06:20:00,2022-07-29 06:29:00,2022-07-29 06:39:00,2022-07-29 08:22:00,2022-07-29 08:22:00,2022-07-29 09:21:00,2022-07-29 09:21:00,2022-07-29 09:52:00,2022-07-29 09:52:00,2022-07-29 10:21:00,2022-07-29 10:21:00,2022-07-29 11:01:00,0.5729
2022-07-29,2207293010,2022-07-29 08:00:00,2022-07-29 08:09:00,2022-07-29 08:22:00,2022-07-29 09:58:00,2022-07-29 09:58:00,2022-07-29 10:55:00,2022-07-29 10:55:00,2022-07-29 11:25:00,2022-07-29 11:25:00,2022-07-29 11:54:00,2022-07-29 11:54:00,2022-07-29 12:33:00,0.5494
2022-07-29,2207293011,2022-07-29 09:40:00,2022-07-29 09:49:00,2022-07-29 09:58:00,2022-07-29 11:41:00,2022-07-29 11:41:00,2022-07-29 12:39:00,2022-07-29 12:39:00,2022-07-29 13:09:00,2022-07-29 13:09:00,2022-07-29 13:38:00,2022-07-29 13:38:00,2022-07-29 14:17:00,0.6402
2022-07-29,2207293012,2022-07-29 11:20:00,2022-07-29 11:30:00,2022-07-29 11:41:00,2022-07-29 13:21:00,2022-07-29 13:21:00,2022-07-29 14:18:00,2022-07-29 14:18:00,2022-07-29 14:47:00,2022-07-29 14:47:00,2022-07-29 15:17:00,2022-07-29 15:17:00,2022-07-29 15:57:00,0.6244
2022-07-29,2207293013,2022-07-29 13:00:00,2022-07-29 13:09:00,2022-07-29 13:21:00,2022-07-29 15:01:00,2022-07-29 15:01:00,2022-07-29 15:59:00,2022-07-29 15:59:00,2022-07-29 16:29:00,2022-07-29 16:29:00,2022-07-29 16:58:00,2022-07-29 16:58:00,2022-07-29 17:37:00,0.3694
2022-07-29,2207293014,2022-07-29 14:40:00,2022-07-29 14:50:00,2022-07-29 15:01:00,2022-07-29 16:38:00,2022-07-29 16:38:00,2022-07-29 17:39:00,2022-07-29 17:39:00,2022-07-29 18:09:00,2022-07-29 18:09:00,2022-07-29 18:39:00,2022-07-29 18:39:00,2022-07-29 19:18:00,0.5266
2022-07-29,2207293015,2022-07-29 16:20:00,2022-07-29 16:29:00,2022-07-29 16:38:00,2022-07-29 18:20:00,2022-07-29 18:20:00,2022-07-29 19:20:00,2022-07-29 19:20:00,2022-07-29 19:49:00,2022-07-29 19:49:00,2022-07-29 20:17:00,2022-07-29 20:17:00,2022-07-29 20:56:00,0.4621
2022-07-29,2207293016,2022-07-29 18:00:00,2022-07-29 18:10:00,2022-07-29 18:20:00,2022-07-29 20:02:00,2022-07-29 20:02:00,2022-07-29 21:02:00,2022-07-29 21:02:00,2022-07-29 21:33:00,2022-07-29 21:33:00,2022-07-29 22:02:00,2022-07-29 22:02:00,2022-07-29 22:41:00,0.4374
2022-07-29,2207293017,2022-07-29 19:40:00,2022-07-29 19:50:00,2022-07-29 20:02:00,2022-07-29 21:37:00,2022-07-29 21:37:00,2022-07-29 22:36:00,2022-07-29 22:36:00,2022-07-29 23:06:00,2022-07-29 23:06:00,2022-07-29 23:36:00,2022-07-29 23:36:00,2022-07-30 00:15:00,0.3668
2022-07-29,2207293018,2022-07-29 21:20:00,2022-07-29 21:30:00,2022-07-29 21:37:00,2022-07-29 23:15:00,2022-07-29 23:15:00,2022-07-30 00:17:00,2022-07-30 00:17:00,2022-07-30 00:47:00,2022-07-30 00:47:00,2022-07-30 01:17:00,2022-07-30 01:17:00,2022-07-30 01:58:00,0.2708
2022-07-29,2207293019,2022-07-29 23:00:00,2022-07-29 23:10:00,2022-07-29 23:15:00,2022-07-30 00:53:00,2022-07-30 00:53:00,2022-07-30 01:53:00,2022-07-30 01:53:00,2022-07-30 02:24:00,2022-07-30 02:24:00,2022-07-30 02:53:00,2022-07-30 02:53:00,2022-07-30 03:31:00,0.9
2022-07-30,2207303020,2022-07-30 00:40:00,2022-07-30 00:50:00,2022-07-30 00:53:00,2022-07-30 02:34:00,2022-07-30 02:34:00,2022-07-30 03:36:00,2022-07-30 03:36:00,2022-07-30 04:04:00,2022-07-30 04:04:00,2022-07-30 04:34:00,2022-07-30 04:34:00,2022-07-30 05:14:00,0.2554
2022-07-30,2207303021,2022-07-30 02:20:00,2022-07-30 02:29:00,2022-07-30 02:34:00,2022-07-30 04:15:00,2022-07-30 04:15:00,2022-07-30 05:13:00,2022-07-30 05:13:00,2022-07-30 05:42:00,2022-07-30 05:42:00,2022-07-30 06:11:00,2022-07-30 06:11:00,2022-07-30 06:49:00,0.3535
2022-07-30,2207303022,2022-07-30 04:00:00,2022-07-30 04:10:00,2022-07-30 04:15:00,2022-07-30 05:55:00,2022-07-30 05:55:00,2022-07-30 06:52:00,2022-07-30 06:52:00,2022-07-30 07:22:00,2022-07-30 07:22:00,2022-07-30 07:53:00,2022-07-30 07:53:00,2022-07-30 08:31:00,0.5608
2022-07-30,2207303023,2022-07-30 05:40:00,2022-07-30 05:49:00,2022-07-30 05:55:00,2022-07-30 07:30:00,2022-07-30 07:30:00,2022-07-30 08:32:00,2022-07-30 08:32:00,2022-07-30 09:00:00,2022-07-30 09:00:00,2022-07-30 09:29:00,2022-07-30 09:29:00,2022-07-30 10:09:00,0.577
2022-07-30,2207303024,2022-07-30 07:20:00,2022-07-30 07:30:00,2022-07-30 07:30:00,2022-07-30 09:10:00,2022-07-30 09:10:00,2022-07-30 10:09:00,2022-07-30 10:09:00,2022-07-30 10:39:00,2022-07-30 10:39:00,2022-07-30 11:09:00,2022-07-30 11:09:00,2022-07-30 11:48:00,0.3579
2022-07-30,2207303025,2022-07-30 09:00:00,2022-07-30 09:09:00,2022-07-30 09:10:00,2022-07-30 10:47:00,2022-07-30 10:47:00,2022-07-30 11:48:00,2022-07-30 11:48:00,2022-07-30 12:17:00,2022-07-30 12:17:00,2022-07-30 12:47:00,2022-07-30 12:47:00,2022-07-30 13:27:00,0.2876
2022-07-30,2207303026,2022-07-30 10:40:00,2022-07-30 10:49:00,2022-07-30 10:49:00,2022-07-30 12:33:00,2022-07-30 12:33:00,2022-07-30 13:33:00,2022-07-30 13:33:00,2022-07-30 14:03:00,2022-07-30 14:03:00,2022-07-30 14:33:00,2022-07-30 14:33:00,2022-07-30 15:11:00,0.4892
2022-07-30,2207303027,2022-07-30 12:20:00,2022-07-30 12:29:00,2022-07-30 12:33:00,2022-07-30 14:10:00,2022-07-30 14:10:00,2022-07-30 15:09:00,2022-07-30 15:09:00,2022-07-30 15:39:00,2022-07-30 15:39:00,2022-07-30 16:08:00,2022-07-30 16:08:00,2022-07-30 16:49:00,0.3617
2022-07-30,2207303028,2022-07-30 14:00:00,2022-07-30 14:10:00,2022-07-30 14:10:00,2022-07-30 15:48:00,2022-07-30 15:48:00,2022-07-30 16:49:00,2022-07-30 16:49:00,2022-07-30 17:18:00,2022-07-30 17:18:00,2022-07-30 17:47:00,2022-07-30 17:47:00,2022-07-30 18:28:00,0.478
2022-07-30,2207303029,2022-07-30 15:40:00,2022-07-30 15:49:00,2022-07-30 15:49:00,2022-07-30 17:31:00,2022-07-30 17:31:00,2022-07-30 18:29:00,2022-07-30 18:29:00,2022-07-30 19:00:00,2022-07-30 19:00:00,2022-07-30 19:30:00,2022-07-30 19:30:00,2022-07-30 20:08:00,0.3995
2022-07-30,2207303030,2022-07-30 17:20:00,2022-07-30 17:29:00,2022-07-30 17:31:00,2022-07-30 19:10:00,2022-07-30 19:10:00,2022-07-30 20:12:00,2022-07-30 20:12:00,2022-07-30 20:40:00,2022-07-30 20:40:00,2022-07-30 21:10:00,2022-07-30 21:10:00,2022-07-30 21:49:00,0.2268
2022-07-30,2207303031,2022-07-30 19:00:00,2022-07-30 19:09:00,2022-07-30 19:10:00,2022-07-30 20:47:00,2022-07-30 20:47:00,2022-07-30 21:46:00,2022-07-30 21:46:00,2022-07-30 22:15:00,2022-07-30 22:15:00,2022-07-30 22:44:00,2022-07-30 22:44:00,2022-07-30 23:24:00,0.4102
2022-07-30,2207303032,2022-07-30 20:40:00,2022-07-30 20:49:00,2022-07-30 20:49:00,2022-07-30 22:26:00,2022-07-30 22:26:00,2022-07-30 23:23:00,2022-07-30 23:23:00,2022-07-30 23:53:00,2022-07-30 23:53:00,2022-07-31 00:22:00,2022-07-31 00:22:00,2022-07-31 01:02:00,0.3371
2022-07-30,2207303033,2022-07-30 22:20:00,2022-07-30 22:30:00,2022-07-30 22:30:00,2022-07-31 00:11:00,2022-07-31 00:11:00,2022-07-31 01:08:00,2022-07-31 01:08:00,2022-07-31 01:36:00,2022-07-31 01:36:00,2022-07-31 02:07:00,2022-07-31 02:07:00,2022-07-31 02:48:00,0.6621
2022-07-31,2207313034,2022-07-31 00:00:00,2022-07-31 00:10:00,2022-07-31 00:11:00,2022-07-31 01:51:00,2022-07-31 01:51:00,2022-07-31 02:50:00,2022-07-31 02:50:00,2022-07-31 03:20:00,2022-07-31 03:20:00,2022-07-31 03:50:00,2022-07-31 03:50:00,2022-07-31 04:28:00,0.6271
2022-07-31,2207313035,2022-07-31 01:40:00,2022-07-31 01:49:00,2022-07-31 01:51:00,2022-07-31 03:26:00,2022-07-31 03:26:00,2022-07-31 04:23:00,2022-07-31 04:23:00,2022-07-31 04:54:00,2022-07-31 04:54:00,2022-07-31 05:23:00,2022-07-31 05:23:00,2022-07-31 06:04:00,0.4448
2022-07-31,2207313036,2022-07-31 03:20:00,2022-07-31 03:29:00,2022-07-31 03:29:00,2022-07-31 05:09:00,2022-07-31 05:09:00,2022-07-31 06:07:00,2022-07-31 06:07:00,2022-07-31 06:36:00,2022-07-31 06:36:00,2022-07-31 07:06:00,2022-07-31 07:06:00,2022-07-31 07:44:00,0.5252
2022-07-31,2207313037,2022-07-31 05:00:00,2022-07-31 05:10:00,2022-07-31 05:10:00,2022-07-31 06:45:00,2022-07-31 06:45:00,2022-07-31 07:45:00,2022-07-31 07:45:00,2022-07-31 08:14:00,2022-07-31 08:14:00,2022-07-31 08:43:00,2022-07-31 08:43:00,2022-07-31 09:22:00,0.2884
2022-07-31,2207313038,2022-07-31 06:40:00,2022-07-31 06:50:00,2022-07-31 06:50:00,2022-07-31 08:29:00,2022-07-31 08:29:00,2022-07-31 09:30:00,2022-07-31 09:30:00,2022-07-31 10:00:00,2022-07-31 10:00:00,2022-07-31 10:31:00,2022-07-31 10:31:00,2022-07-31 11:10:00,0.2645
2022-07-31,2207313039,2022-07-31 08:20:00,2022-07-31 08:30:00,2022-07-31 08:30:00,2022-07-31 10:10:00,2022-07-31 10:10:00,2022-07-31 11:12:00,2022-07-31 11:12:00,2022-07-31 11:42:00,2022-07-31 11:42:00,2022-07-31 12:13:00,2022-07-31 12:13:00,2022-07-31 12:53:00,0.6825
2022-07-31,2207313040,2022-07-31 10:00:00,2022-07-31 10:10:00,2022-07-31 10:10:00,2022-07-31 11:50:00,2022-07-31 11:50:00,2022-07-31 12:50:00,2022-07-31 12:50:00,2022-07-31 13:18:00,2022-07-31 13:18:00,2022-07-31 13:46:00,2022-07-31 13:46:00,2022-07-31 14:24:00,0.5225
