date,lot_id,mixer_start,mixer_end,hopper_start,hopper_end,auger_start,auger_end,rhk_input_start,rhk_input_end,rhk_output_start,rhk_output_end,roc_start,roc_end,target_icp2
2022-06-24,2206242492,2022-06-24 09:40:00,2022-06-24 09:49:00,2022-06-24 09:55:00,2022-06-24 11:39:00,2022-06-24 11:39:00,2022-06-24 12:38:00,2022-06-24 12:38:00,2022-06-24 13:09:00,2022-06-24 13:09:00,2022-06-24 13:39:00,2022-06-24 13:39:00,2022-06-24 14:17:00,0.6294
2022-06-24,2206242493,2022-06-24 11:20:00,2022-06-24 11:29:00,2022-06-24 11:39:00,2022-06-24 13:20:00,2022-06-24 13:20:00,2022-06-24 14:18:00,2022-06-24 14:18:00,2022-06-24 14:47:00,2022-06-24 14:47:00,2022-06-24 15:17:00,2022-06-24 15:17:00,2022-06-24 15:55:00,0.5808
2022-06-24,2206242494,2022-06-24 13:00:00,2022-06-24 13:10:00,2022-06-24 13:20:00,2022-06-24 15:02:00,2022-06-24 15:02:00,2022-06-24 16:03:00,2022-06-24 16:03:00,2022-06-24 16:32:00,2022-06-24 16:32:00,2022-06-24 17:01:00,2022-06-24 17:01:00,2022-06-24 17:42:00,0.5439
2022-06-24,2206242495,2022-06-24 14:40:00,2022-06-24 14:50:00,2022-06-24 15:02:00,2022-06-24 16:39:00,2022-06-24 16:39:00,2022-06-24 17:36:00,2022-06-24 17:36:00,2022-06-24 18:06:00,2022-06-24 18:06:00,2022-06-24 18:36:00,2022-06-24 18:36:00,2022-06-24 19:17:00,0.554
2022-06-24,2206242496,2022-06-24 16:20:00,2022-06-24 16:30:00,2022-06-24 16:39:00,2022-06-24 18:22:00,2022-06-24 18:22:00,2022-06-24 19:24:00,2022-06-24 19:24:00,2022-06-24 19:54:00,2022-06-24 19:54:00,2022-06-24 20:24:00,2022-06-24 20:24:00,2022-06-24 21:05:00,0.4547
2022-06-24,2206242497,2022-06-24 18:00:00,2022-06-24 18:09:00,2022-06-24 18:22:00,2022-06-24 19:57:00,2022-06-24 19:57:00,2022-06-24 20:57:00,2022-06-24 20:57:00,2022-06-24 21:28:00,2022-06-24 21:28:00,2022-06-24 21:56:00,2022-06-24 21:56:00,2022-06-24 22:36:00,0.6989
2022-06-24,2206242498,2022-06-24 19:40:00,2022-06-24 19:50:00,2022-06-24 19:57:00,2022-06-24 21:41:00,2022-06-24 21:41:00,2022-06-24 22:41:00,2022-06-24 22:41:00,2022-06-24 23:09:00,2022-06-24 23:09:00,2022-06-24 23:40:00,2022-06-24 23:40:00,2022-06-25 00:18:00,0.6163
2022-06-24,2206242499,2022-06-24 21:20:00,2022-06-24 21:30:00,2022-06-24 21:41:00,2022-06-24 23:22:00,2022-06-24 23:22:00,2022-06-25 00:21:00,2022-06-25 00:21:00,2022-06-25 00:52:00,2022-06-25 00:52:00,2022-06-25 01:22:00,2022-06-25 01:22:00,2022-06-25 02:01:00,0.3441
2022-06-24,2206242500,2022-06-24 23:00:00,2022-06-24 23:10:00,2022-06-24 23:22:00,2022-06-25 01:01:00,2022-06-25 01:01:00,2022-06-25 02:00:00,2022-06-25 02:00:00,2022-06-25 02:29:00,2022-06-25 02:29:00,2022-06-25 02:59:00,2022-06-25 02:59:00,2022-06-25 03:40:00,0.6145
2022-06-25,2206252501,2022-06-25 00:40:00,2022-06-25 00:49:00,2022-06-25 01:01:00,2022-06-25 02:44:00,2022-06-25 02:44:00,2022-06-25 03:46:00,2022-06-25 03:46:00,2022-06-25 04:17:00,2022-06-25 04:17:00,2022-06-25 04:46:00,2022-06-25 04:46:00,2022-06-25 05:25:00,0.4842
2022-06-25,2206252502,2022-06-25 02:20:00,2022-06-25 02:29:00,2022-06-25 02:44:00,2022-06-25 04:25:00,2022-06-25 04:25:00,2022-06-25 05:24:00,2022-06-25 05:24:00,2022-06-25 05:55:00,2022-06-25 05:55:00,2022-06-25 06:25:00,2022-06-25 06:25:00,2022-06-25 07:05:00,0.2819
2022-06-25,2206252503,2022-06-25 04:00:00,2022-06-25 04:10:00,2022-06-25 04:25:00,2022-06-25 06:05:00,2022-06-25 06:05:00,2022-06-25 07:04:00,2022-06-25 07:04:00,2022-06-25 07:34:00,2022-06-25 07:34:00,2022-06-25 08:05:00,2022-06-25 08:05:00,2022-06-25 08:46:00,0.5048
2022-06-25,2206252504,2022-06-25 05:40:00,2022-06-25 05:50:00,2022-06-25 06:05:00,2022-06-25 07:47:00,2022-06-25 07:47:00,2022-06-25 08:49:00,2022-06-25 08:49:00,2022-06-25 09:20:00,2022-06-25 09:20:00,2022-06-25 09:49:00,2022-06-25 09:49:00,2022-06-25 10:28:00,0.7147
2022-06-25,2206252505,2022-06-25 07:20:00,2022-06-25 07:30:00,2022-06-25 07:47:00,2022-06-25 09:22:00,2022-06-25 09:22:00,2022-06-25 10:23:00,2022-06-25 10:23:00,2022-06-25 10:51:00,2022-06-25 10:51:00,2022-06-25 11:22:00,2022-06-25 11:22:00,2022-06-25 12:02:00,0.1441
2022-06-25,2206252506,2022-06-25 09:00:00,2022-06-25 09:10:00,2022-06-25 09:22:00,2022-06-25 10:57:00,2022-06-25 10:57:00,2022-06-25 11:54:00,2022-06-25 11:54:00,2022-06-25 12:23:00,2022-06-25 12:23:00,2022-06-25 12:54:00,2022-06-25 12:54:00,2022-06-25 13:35:00,0.6681
2022-06-25,2206252507,2022-06-25 10:40:00,2022-06-25 10:50:00,2022-06-25 10:57:00,2022-06-25 12:37:00,2022-06-25 12:37:00,2022-06-25 13:36:00,2022-06-25 13:36:00,2022-06-25 14:06:00,2022-06-25 14:06:00,2022-06-25 14:36:00,2022-06-25 14:36:00,2022-06-25 15:16:00,0.5686
2022-06-25,2206252508,2022-06-25 12:20:00,2022-06-25 12:30:00,2022-06-25 12:37:00,2022-06-25 14:17:00,2022-06-25 14:17:00,2022-06-25 15:14:00,2022-06-25 15:14:00,2022-06-25 15:44:00,2022-06-25 15:44:00,2022-06-25 16:14:00,2022-06-25 16:14:00,2022-06-25 16:53:00,0.7098
2022-06-25,2206252509,2022-06-25 14:00:00,2022-06-25 14:09:00,2022-06-25 14:17:00,2022-06-25 16:00:00,2022-06-25 16:00:00,2022-06-25 16:58:00,2022-06-25 16:58:00,2022-06-25 17:28:00,2022-06-25 17:28:00,2022-06-25 17:58:00,2022-06-25 17:58:00,2022-06-25 18:36:00,0.6185
2022-06-25,2206252510,2022-06-25 15:40:00,2022-06-25 15:50:00,2022-06-25 16:00:00,2022-06-25 17:42:00,2022-06-25 17:42:00,2022-06-25 18:43:00,2022-06-25 18:43:00,2022-06-25 19:12:00,2022-06-25 19:12:00,2022-06-25 19:43:00,2022-06-25 19:43:00,2022-06-25 20:24:00,0.5434
2022-06-25,2206252511,2022-06-25 17:20:00,2022-06-25 17:29:00,2022-06-25 17:42:00,2022-06-25 19:23:00,2022-06-25 19:23:00,2022-06-25 20:22:00,2022-06-25 20:22:00,2022-06-25 20:53:00,2022-06-25 20:53:00,2022-06-25 21:22:00,2022-06-25 21:22:00,2022-06-25 22:00:00,0.5041
2022-06-25,2206252512,2022-06-25 19:00:00,2022-06-25 19:09:00,2022-06-25 19:23:00,2022-06-25 20:59:00,2022-06-25 20:59:00,2022-06-25 21:59:00,2022-06-25 21:59:00,2022-06-25 22:30:00,2022-06-25 22:30:00,2022-06-25 23:01:00,2022-06-25 23:01:00,2022-06-25 23:41:00,0.5494
2022-06-25,2206252513,2022-06-25 20:40:00,2022-06-25 20:50:00,2022-06-25 20:59:00,2022-06-25 22:42:00,2022-06-25 22:42:00,2022-06-25 23:41:00,2022-06-25 23:41:00,2022-06-26 00:10:00,2022-06-26 00:10:00,2022-06-26 00:40:00,2022-06-26 00:40:00,2022-06-26 01:21:00,0.4469
2022-06-25,2206252514,2022-06-25 22:20:00,2022-06-25 22:30:00,2022-06-25 22:42:00,2022-06-26 00:25:00,2022-06-26 00:25:00,2022-06-26 01:25:00,2022-06-26 01:25:00,2022-06-26 01:56:00,2022-06-26 01:56:00,2022-06-26 02:24:00,2022-06-26 02:24:00,2022-06-26 03:02:00,0.7014
2022-06-26,2206262515,2022-06-26 00:00:00,2022-06-26 00:10:00,2022-06-26 00:25:00,2022-06-26 02:05:00,2022-06-26 02:05:00,2022-06-26 03:03:00,2022-06-26 03:03:00,2022-06-26 03:32:00,2022-06-26 03:32:00,2022-06-26 04:02:00,2022-06-26 04:02:00,2022-06-26 04:42:00,0.3592
2022-06-26,2206262516,2022-06-26 01:40:00,2022-06-26 01:50:00,2022-06-26 02:05:00,2022-06-26 03:44:00,2022-06-26 03:44:00,2022-06-26 04:43:00,2022-06-26 04:43:00,2022-06-26 05:12:00,2022-06-26 05:12:00,2022-06-26 05:42:00,2022-06-26 05:42:00,2022-06-26 06:21:00,0.4966
2022-06-26,2206262517,2022-06-26 03:20:00,2022-06-26 03:30:00,2022-06-26 03:44:00,2022-06-26 05:26:00,2022-06-26 05:26:00,2022-06-26 06:23:00,2022-06-26 06:23:00,2022-06-26 06:53:00,2022-06-26 06:53:00,2022-06-26 07:23:00,2022-06-26 07:23:00,2022-06-26 08:01:00,0.3958
2022-06-26,2206262518,2022-06-26 05:00:00,2022-06-26 05:10:00,2022-06-26 05:26:00,2022-06-26 07:08:00,2022-06-26 07:08:00,2022-06-26 08:05:00,2022-06-26 08:05:00,2022-06-26 08:34:00,2022-06-26 08:34:00,2022-06-26 09:02:00,2022-06-26 09:02:00,2022-06-26 09:43:00,0.3993
2022-06-26,2206262519,2022-06-26 06:40:00,2022-06-26 06:50:00,2022-06-26 07:08:00,2022-06-26 08:43:00,2022-06-26 08:43:00,2022-06-26 09:41:00,2022-06-26 09:41:00,2022-06-26 10:11:00,2022-06-26 10:11:00,2022-06-26 10:40:00,2022-06-26 10:40:00,2022-06-26 11:21:00,0.383
2022-06-26,2206262520,2022-06-26 08:20:00,2022-06-26 08:29:00,2022-06-26 08:43:00,2022-06-26 10:20:00,2022-06-26 10:20:00,2022-06-26 11:19:00,2022-06-26 11:19:00,2022-06-26 11:48:00,2022-06-26 11:48:00,2022-06-26 12:18:00,2022-06-26 12:18:00,2022-06-26 12:56:00,0.5712
2022-06-26,2206262521,2022-06-26 10:00:00,2022-06-26 10:10:00,2022-06-26 10:20:00,2022-06-26 12:03:00,2022-06-26 12:03:00,2022-06-26 13:02:00,2022-06-26 13:02:00,2022-06-26 13:31:00,2022-06-26 13:31:00,2022-06-26 13:59:00,2022-06-26 13:59:00,2022-06-26 14:37:00,0.4734
2022-06-26,2206262522,2022-06-26 11:40:00,2022-06-26 11:49:00,2022-06-26 12:03:00,2022-06-26 13:47:00,2022-06-26 13:47:00,2022-06-26 14:47:00,2022-06-26 14:47:00,2022-06-26 15:17:00,2022-06-26 15:17:00,2022-06-26 15:48:00,2022-06-26 15:48:00,2022-06-26 16:27:00,0.4912
2022-06-26,2206262523,2022-06-26 13:20:00,2022-06-26 13:30:00,2022-06-26 13:47:00,2022-06-26 15:30:00,2022-06-26 15:30:00,2022-06-26 16:32:00,2022-06-26 16:32:00,2022-06-26 17:01:00,2022-06-26 17:01:00,2022-06-26 17:31:00,2022-06-26 17:31:00,2022-06-26 18:11:00,0.2683
2022-06-26,2206262524,2022-06-26 15:00:00,2022-06-26 15:09:00,2022-06-26 15:30:00,2022-06-26 17:08:00,2022-06-26 17:08:00,2022-06-26 18:09:00,2022-06-26 18:09:00,2022-06-26 18:38:00,2022-06-26 18:38:00,2022-06-26 19:07:00,2022-06-26 19:07:00,2022-06-26 19:47:00,0.475
2022-06-26,2206262525,2022-06-26 16:40:00,2022-06-26 16:49:00,2022-06-26 17:08:00,2022-06-26 18:48:00,2022-06-26 18:48:00,2022-06-26 19:49:00,2022-06-26 19:49:00,2022-06-26 20:17:00,2022-06-26 20:17:00,2022-06-26 20:46:00,2022-06-26 20:46:00,2022-06-26 21:27:00,0.5941
2022-06-26,2206262526,2022-06-26 18:20:00,2022-06-26 18:29:00,2022-06-26 18:48:00,2022-06-26 20:25:00,2022-06-26 20:25:00,2022-06-26 21:22:00,2022-06-26 21:22:00,2022-06-26 21:51:00,2022-06-26 21:51:00,2022-06-26 22:22:00,2022-06-26 22:22:00,2022-06-26 23:02:00,0.5305
2022-06-26,2206262527,2022-06-26 20:00:00,2022-06-26 20:09:00,2022-06-26 20:25:00,2022-06-26 22:09:00,2022-06-26 22:09:00,2022-06-26 23:06:00,2022-06-26 23:06:00,2022-06-26 23:36:00,2022-06-26 23:36:00,2022-06-27 00:07:00,2022-06-27 00:07:00,2022-06-27 00:46:00,0.4819
2022-06-26,2206262528,2022-06-26 21:40:00,2022-06-26 21:49:00,2022-06-26 22:09:00,2022-06-26 23:46:00,2022-06-26 23:46:00,2022-06-27 00:44:00,2022-06-27 00:44:00,2022-06-27 01:12:00,2022-06-27 01:12:00,2022-06-27 01:42:00,2022-06-27 01:42:00,2022-06-27 02:22:00,0.8599
2022-06-26,2206262529,2022-06-26 23:20:00,2022-06-26 23:29:00,2022-06-26 23:46:00,2022-06-27 01:22:00,2022-06-27 01:22:00,2022-06-27 02:20:00,2022-06-27 02:20:00,2022-06-27 02:51:00,2022-06-27 02:51:00,2022-06-27 03:22:00,2022-06-27 03:22:00,2022-06-27 04:03:00,0.4117
2022-06-27,2206272530,2022-06-27 01:00:00,2022-06-27 01:09:00,2022-06-27 01:22:00,2022-06-27 03:01:00,2022-06-27 03:01:00,2022-06-27 04:01:00,2022-06-27 04:01:00,2022-06-27 04:32:00,2022-06-27 04:32:00,2022-06-27 05:01:00,2022-06-27 05:01:00,2022-06-27 05:42:00,0.6225
2022-06-27,2206272531,2022-06-27 02:40:00,2022-06-27 02:50:00,2022-06-27 03:01:00,2022-06-27 04:45:00,2022-06-27 04:45:00,2022-06-27 05:46:00,2022-06-27 05:46:00,2022-06-27 06:16:00,2022-06-27 06:16:00,2022-06-27 06:47:00,2022-06-27 06:47:00,2022-06-27 07:27:00,0.484
2022-06-27,2206272532,2022-06-27 04:20:00,2022-06-27 04:29:00,2022-06-27 04:45:00,2022-06-27 06:29:00,2022-06-27 06:29:00,2022-06-27 07:28:00,2022-06-27 07:28:00,2022-06-27 07:58:00,2022-06-27 07:58:00,2022-06-27 08:27:00,2022-06-27 08:27:00,2022-06-27 09:06:00,0.3535
2022-06-27,2206272533,2022-06-27 06:00:00,2022-06-27 06:09:00,2022-06-27 06:29:00,2022-06-27 08:05:00,2022-06-27 08:05:00,2022-06-27 09:06:00,2022-06-27 09:06:00,2022-06-27 09:35:00,2022-06-27 09:35:00,2022-06-27 10:05:00,2022-06-27 10:05:00,2022-06-27 10:44:00,0.6007
2022-06-27,2206272534,2022-06-27 07:40:00,2022-06-27 07:49:00,2022-06-27 08:05:00,2022-06-27 09:48:00,2022-06-27 09:48:00,2022-06-27 10:47:00,2022-06-27 10:47:00,2022-06-27 11:17:00,2022-06-27 11:17:00,2022-06-27 11:45:00,2022-06-27 11:45:00,2022-06-27 12:24:00,0.4528
2022-06-27,2206272535,2022-06-27 09:20:00,2022-06-27 09:29:00,2022-06-27 09:48:00,2022-06-27 11:23:00,2022-06-27 11:23:00,2022-06-27 12:23:00,2022-06-27 12:23:00,2022-06-27 12:52:00,2022-06-27 12:52:00,2022-06-27 13:23:00,2022-06-27 13:23:00,2022-06-27 14:04:00,0.65
2022-06-27,2206272536,2022-06-27 11:00:00,2022-06-27 11:10:00,2022-06-27 11:23:00,2022-06-27 13:04:00,2022-06-27 13:04:00,2022-06-27 14:03:00,2022-06-27 14:03:00,2022-06-27 14:34:00,2022-06-27 14:34:00,2022-06-27 15:04:00,2022-06-27 15:04:00,2022-06-27 15:44:00,0.5835
2022-06-27,2206272537,2022-06-27 12:40:00,2022-06-27 12:49:00,2022-06-27 13:04:00,2022-06-27 14:42:00,2022-06-27 14:42:00,2022-06-27 15:42:00,2022-06-27 15:42:00,2022-06-27 16:12:00,2022-06-27 16:12:00,2022-06-27 16:43:00,2022-06-27 16:43:00,2022-06-27 17:22:00,0.6705
2022-06-27,2206272538,2022-06-27 14:20:00,2022-06-27 14:29:00,2022-06-27 14:42:00,2022-06-27 16:25:00,2022-06-27 16:25:00,2022-06-27 17:26:00,2022-06-27 17:26:00,2022-06-27 17:55:00,2022-06-27 17:55:00,2022-06-27 18:25:00,2022-06-27 18:25:00,2022-06-27 19:05:00,0.4694
2022-06-27,2206272539,2022-06-27 16:00:00,2022-06-27 16:09:00,2022-06-27 16:25:00,2022-06-27 18:03:00,2022-06-27 18:03:00,2022-06-27 19:01:00,2022-06-27 19:01:00,2022-06-27 19:31:00,2022-06-27 19:31:00,2022-06-27 20:01:00,2022-06-27 20:01:00,2022-06-27 20:42:00,0.518
2022-06-27,2206272540,2022-06-27 17:40:00,2022-06-27 17:49:00,2022-06-27 18:03:00,2022-06-27 19:47:00,2022-06-27 19:47:00,2022-06-27 20:48:00,2022-06-27 20:48:00,2022-06-27 21:19:00,2022-06-27 21:19:00,2022-06-27 21:47:00,2022-06-27 21:47:00,2022-06-27 22:27:00,0.4256
2022-06-27,2206272541,2022-06-27 19:20:00,2022-06-27 19:29:00,2022-06-27 19:47:00,2022-06-27 21:22:00,2022-06-27 21:22:00,2022-06-27 22:20:00,2022-06-27 22:20:00,2022-06-27 22:50:00,2022-06-27 22:50:00,2022-06-27 23:19:00,2022-06-27 23:19:00,2022-06-27 23:59:00,0.7587
2022-06-27,2206272542,2022-06-27 21:00:00,2022-06-27 21:09:00,2022-06-27 21:22:00,2022-06-27 22:57:00,2022-06-27 22:57:00,2022-06-27 23:59:00,2022-06-27 23:59:00,2022-06-28 00:27:00,2022-06-28 00:27:00,2022-06-28 00:56:00,2022-06-28 00:56:00,2022-06-28 01:36:00,0.1266
2022-06-27,2206272543,2022-06-27 22:40:00,2022-06-27 22:50:00,2022-06-27 22:57:00,2022-06-28 00:40:00,2022-06-28 00:40:00,2022-06-28 01:41:00,2022-06-28 01:41:00,2022-06-28 02:10:00,2022-06-28 02:10:00,2022-06-28 02:40:00,2022-06-28 02:40:00,2022-06-28 03:18:00,0.4566
2022-06-28,2206282544,2022-06-28 00:20:00,2022-06-28 00:29:00,2022-06-28 00:40:00,2022-06-28 02:19:00,2022-06-28 02:19:00,2022-06-28 03:16:00,2022-06-28 03:16:00,2022-06-28 03:45:00,2022-06-28 03:45:00,2022-06-28 04:15:00,2022-06-28 04:15:00,2022-06-28 04:55:00,0.6987
2022-06-28,2206282545,2022-06-28 02:00:00,2022-06-28 02:10:00,2022-06-28 02:19:00,2022-06-28 03:55:00,2022-06-28 03:55:00,2022-06-28 04:57:00,2022-06-28 04:57:00,2022-06-28 05:27:00,2022-06-28 05:27:00,2022-06-28 05:56:00,2022-06-28 05:56:00,2022-06-28 06:35:00,0.5671
2022-06-28,2206282546,2022-06-28 03:40:00,2022-06-28 03:49:00,2022-06-28 03:55:00,2022-06-28 05:32:00,2022-06-28 05:32:00,2022-06-28 06:29:00,2022-06-28 06:29:00,2022-06-28 06:59:00,2022-06-28 06:59:00,2022-06-28 07:29:00,2022-06-28 07:29:00,2022-06-28 08:10:00,0.5356
2022-06-28,2206282547,2022-06-28 05:20:00,2022-06-28 05:29:00,2022-06-28 05:32:00,2022-06-28 07:10:00,2022-06-28 07:10:00,2022-06-28 08:07:00,2022-06-28 08:07:00,2022-06-28 08:38:00,2022-06-28 08:38:00,2022-06-28 09:09:00,2022-06-28 09:09:00,2022-06-28 09:49:00,0.639
2022-06-28,2206282548,2022-06-28 07:00:00,2022-06-28 07:09:00,2022-06-28 07:10:00,2022-06-28 08:52:00,2022-06-28 08:52:00,2022-06-28 09:51:00,2022-06-28 09:51:00,2022-06-28 10:19:00,2022-06-28 10:19:00,2022-06-28 10:49:00,2022-06-28 10:49:00,2022-06-28 11:30:00,0.6895
2022-06-28,2206282549,2022-06-28 08:40:00,2022-06-28 08:50:00,2022-06-28 08:52:00,2022-06-28 10:36:00,2022-06-28 10:36:00,2022-06-28 11:33:00,2022-06-28 11:33:00,2022-06-28 12:01:00,2022-06-28 12:01:00,2022-06-28 12:31:00,2022-06-28 12:31:00,2022-06-28 13:09:00,0.3006
2022-06-28,2206282550,2022-06-28 10:20:00,2022-06-28 10:30:00,2022-06-28 10:36:00,2022-06-28 12:19:00,2022-06-28 12:19:00,2022-06-28 13:21:00,2022-06-28 13:21:00,2022-06-28 13:50:00,2022-06-28 13:50:00,2022-06-28 14:20:00,2022-06-28 14:20:00,2022-06-28 14:59:00,0.4915
2022-06-28,2206282551,2022-06-28 12:00:00,2022-06-28 12:10:00,2022-06-28 12:19:00,2022-06-28 13:58:00,2022-06-28 13:58:00,2022-06-28 14:56:00,2022-06-28 14:56:00,2022-06-28 15:26:00,2022-06-28 15:26:00,2022-06-28 15:55:00,2022-06-28 15:55:00,2022-06-28 16:33:00,0.5991
2022-06-28,2206282552,2022-06-28 13:40:00,2022-06-28 13:49:00,2022-06-28 13:58:00,2022-06-28 15:39:00,2022-06-28 15:39:00,2022-06-28 16:41:00,2022-06-28 16:41:00,2022-06-28 17:11:00,2022-06-28 17:11:00,2022-06-28 17:40:00,2022-06-28 17:40:00,2022-06-28 18:18:00,0.233
2022-06-28,2206282553,2022-06-28 15:20:00,2022-06-28 15:30:00,2022-06-28 15:39:00,2022-06-28 17:18:00,2022-06-28 17:18:00,2022-06-28 18:16:00,2022-06-28 18:16:00,2022-06-28 18:45:00,2022-06-28 18:45:00,2022-06-28 19:14:00,2022-06-28 19:14:00,2022-06-28 19:52:00,0.655
2022-06-28,2206282554,2022-06-28 17:00:00,2022-06-28 17:10:00,2022-06-28 17:18:00,2022-06-28 18:54:00,2022-06-28 18:54:00,2022-06-28 19:53:00,2022-06-28 19:53:00,2022-06-28 20:22:00,2022-06-28 20:22:00,2022-06-28 20:52:00,2022-06-28 20:52:00,2022-06-28 21:33:00,0.3808
2022-06-28,2206282555,2022-06-28 18:40:00,2022-06-28 18:49:00,2022-06-28 18:54:00,2022-06-28 20:38:00,2022-06-28 20:38:00,2022-06-28 21:36:00,2022-06-28 21:36:00,2022-06-28 22:07:00,2022-06-28 22:07:00,2022-06-28 22:38:00,2022-06-28 22:38:00,2022-06-28 23:18:00,0.4682
2022-06-28,2206282556,2022-06-28 20:20:00,2022-06-28 20:29:00,2022-06-28 20:38:00,2022-06-28 22:20:00,2022-06-28 22:20:00,2022-06-28 23:21:00,2022-06-28 23:21:00,2022-06-28 23:50:00,2022-06-28 23:50:00,2022-06-29 00:20:00,2022-06-29 00:20:00,2022-06-29 00:58:00,0.4482
2022-06-28,2206282557,2022-06-28 22:00:00,2022-06-28 22:09:00,2022-06-28 22:20:00,2022-06-28 23:55:00,2022-06-28 23:55:00,2022-06-29 00:55:00,2022-06-29 00:55:00,2022-06-29 01:25:00,2022-06-29 01:25:00,2022-06-29 01:54:00,2022-06-29 01:54:00,2022-06-29 02:32:00,0.3592
2022-06-28,2206282558,2022-06-28 23:40:00,2022-06-28 23:49:00,2022-06-28 23:55:00,2022-06-29 01:37:00,2022-06-29 01:37:00,2022-06-29 02:37:00,2022-06-29 02:37:00,2022-06-29 03:07:00,2022-06-29 03:07:00,2022-06-29 03:37:00,2022-06-29 03:37:00,2022-06-29 04:15:00,0.3011
2022-06-29,2206292559,2022-06-29 01:20:00,2022-06-29 01:30:00,2022-06-29 01:37:00,2022-06-29 03:19:00,2022-06-29 03:19:00,2022-06-29 04:20:00,2022-06-29 04:20:00,2022-06-29 04:49:00,2022-06-29 04:49:00,2022-06-29 05:18:00,2022-06-29 05:18:00,2022-06-29 05:58:00,0.7825
2022-06-29,2206292560,2022-06-29 03:00:00,2022-06-29 03:09:00,2022-06-29 03:19:00,2022-06-29 05:03:00,2022-06-29 05:03:00,2022-06-29 06:02:00,2022-06-29 06:02:00,2022-06-29 06:31:00,2022-06-29 06:31:00,2022-06-29 07:00:00,2022-06-29 07:00:00,2022-06-29 07:41:00,0.6504
2022-06-29,2206292561,2022-06-29 04:40:00,2022-06-29 04:50:00,2022-06-29 05:03:00,2022-06-29 06:45:00,2022-06-29 06:45:00,2022-06-29 07:47:00,2022-06-29 07:47:00,2022-06-29 08:18:00,2022-06-29 08:18:00,2022-06-29 08:46:00,2022-06-29 08:46:00,2022-06-29 09:24:00,0.4208
2022-06-29,2206292562,2022-06-29 06:20:00,2022-06-29 06:30:00,2022-06-29 06:45:00,2022-06-29 08:21:00,2022-06-29 08:21:00,2022-06-29 09:21:00,2022-06-29 09:21:00,2022-06-29 09:50:00,2022-06-29 09:50:00,2022-06-29 10:18:00,2022-06-29 10:18:00,2022-06-29 10:56:00,0.582
2022-06-29,2206292563,2022-06-29 08:00:00,2022-06-29 08:09:00,2022-06-29 08:21:00,2022-06-29 09:58:00,2022-06-29 09:58:00,2022-06-29 10:59:00,2022-06-29 10:59:00,2022-06-29 11:27:00,2022-06-29 11:27:00,2022-06-29 11:56:00,2022-06-29 11:56:00,2022-06-29 12:34:00,0.6322
2022-06-29,2206292564,2022-06-29 09:40:00,2022-06-29 09:50:00,2022-06-29 09:58:00,2022-06-29 11:34:00,2022-06-29 11:34:00,2022-06-29 12:33:00,2022-06-29 12:33:00,2022-06-29 13:01:00,2022-06-29 13:01:00,2022-06-29 13:31:00,2022-06-29 13:31:00,2022-06-29 14:11:00,0.5436
2022-06-29,2206292565,2022-06-29 11:20:00,2022-06-29 11:30:00,2022-06-29 11:34:00,2022-06-29 13:13:00,2022-06-29 13:13:00,2022-06-29 14:15:00,2022-06-29 14:15:00,2022-06-29 14:45:00,2022-06-29 14:45:00,2022-06-29 15:15:00,2022-06-29 15:15:00,2022-06-29 15:54:00,0.4177
2022-06-29,2206292566,2022-06-29 13:00:00,2022-06-29 13:09:00,2022-06-29 13:13:00,2022-06-29 14:55:00,2022-06-29 14:55:00,2022-06-29 15:55:00,2022-06-29 15:55:00,2022-06-29 16:25:00,2022-06-29 16:25:00,2022-06-29 16:55:00,2022-06-29 16:55:00,2022-06-29 17:33:00,0.3351
2022-06-29,2206292567,2022-06-29 14:40:00,2022-06-29 14:50:00,2022-06-29 14:55:00,2022-06-29 16:37:00,2022-06-29 16:37:00,2022-06-29 17:38:00,2022-06-29 17:38:00,2022-06-29 18:08:00,2022-06-29 18:08:00,2022-06-29 18:37:00,2022-06-29 18:37:00,2022-06-29 19:16:00,0.7905
2022-06-29,2206292568,2022-06-29 16:20:00,2022-06-29 16:29:00,2022-06-29 16:37:00,2022-06-29 18:12:00,2022-06-29 18:12:00,2022-06-29 19:09:00,2022-06-29 19:09:00,2022-06-29 19:39:00,2022-06-29 19:39:00,2022-06-29 20:09:00,2022-06-29 20:09:00,2022-06-29 20:50:00,0.4231
2022-06-29,2206292569,2022-06-29 18:00:00,2022-06-29 18:10:00,2022-06-29 18:12:00,2022-06-29 19:53:00,2022-06-29 19:53:00,2022-06-29 20:51:00,2022-06-29 20:51:00,2022-06-29 21:20:00,2022-06-29 21:20:00,2022-06-29 21:48:00,2022-06-29 21:48:00,2022-06-29 22:26:00,0.7981
2022-06-29,2206292570,2022-06-29 19:40:00,2022-06-29 19:49:00,2022-06-29 19:53:00,2022-06-29 21:34:00,2022-06-29 21:34:00,2022-06-29 22:35:00,2022-06-29 22:35:00,2022-06-29 23:04:00,2022-06-29 23:04:00,2022-06-29 23:32:00,2022-06-29 23:32:00,2022-06-30 00:11:00,0.6848
2022-06-29,2206292571,2022-06-29 21:20:00,2022-06-29 21:29:00,2022-06-29 21:34:00,2022-06-29 23:13:00,2022-06-29 23:13:00,2022-06-30 00:11:00,2022-06-30 00:11:00,2022-06-30 00:42:00,2022-06-30 00:42:00,2022-06-30 01:12:00,2022-06-30 01:12:00,2022-06-30 01:53:00,0.4651
